video_id,ts,tid,p_state,p_event,R,trigger
0,29093.554,10,0.000,0.000,0.000,0
0,29093.618,10,0.000,0.000,0.000,0
0,29093.718,10,0.000,0.000,0.000,0
0,29093.786,10,0.000,0.000,0.000,0
0,29093.886,10,0.000,0.000,0.000,0
0,29093.986,10,0.000,0.000,0.000,0
0,29094.050,10,0.000,0.000,0.000,0
0,29094.150,10,0.000,0.000,0.000,0
0,29094.251,10,0.000,0.000,0.000,0
0,29094.318,10,0.000,0.000,0.000,0
0,29094.418,10,0.000,0.000,0.000,0
0,29094.482,10,0.000,0.000,0.000,0
0,29094.550,10,0.000,0.000,0.000,0
0,29094.650,10,0.000,0.000,0.000,0
0,29094.718,10,0.000,0.000,0.000,0
0,29094.782,10,0.000,0.000,0.000,0
0,29094.882,10,0.000,0.000,0.000,0
0,29094.950,10,0.000,0.000,0.000,0
0,29095.050,10,0.000,0.000,0.000,0
0,29095.114,10,0.000,0.000,0.000,0
0,29095.182,10,0.000,0.000,0.000,0
0,29095.282,10,0.000,0.000,0.000,0
0,29095.382,10,0.000,0.000,0.000,0
0,29095.482,10,0.000,0.000,0.000,0
0,29095.582,10,0.000,0.000,0.000,0
0,29095.682,10,0.000,0.000,0.000,0
0,29095.782,10,0.000,0.000,0.000,0
0,29095.882,10,0.000,0.000,0.000,0
0,29095.978,10,0.000,0.000,0.000,0
0,29096.078,10,0.000,0.000,0.000,0
0,29096.178,10,0.000,0.000,0.000,0
0,29096.278,10,0.000,0.000,0.000,0
0,29096.346,10,0.000,0.000,0.000,0
0,29096.746,10,0.000,0.000,0.000,0
0,29096.811,10,0.000,0.000,0.000,0
0,29096.910,10,0.000,0.000,0.000,0
0,29096.978,10,0.000,0.000,0.000,0
0,29097.046,10,0.000,0.000,0.000,0
0,29097.110,10,0.000,0.000,0.000,0
0,29097.210,10,0.000,0.000,0.000,0
0,29097.342,10,0.000,0.000,0.000,0
0,29097.442,10,0.000,0.000,0.000,0
0,29097.510,10,0.000,0.000,0.000,0
0,29097.579,10,0.000,0.000,0.000,0
0,29097.642,10,0.000,0.000,0.000,0
0,29097.742,10,0.000,0.000,0.000,0
0,29097.810,10,0.000,0.000,0.000,0
0,29097.874,10,0.000,0.000,0.000,0
0,29097.974,10,0.000,0.000,0.000,0
0,29098.042,10,0.000,0.000,0.000,0
0,29098.111,10,0.000,0.000,0.000,0
0,29098.206,10,0.000,0.000,0.000,0
0,29098.274,10,0.000,0.000,0.000,0
0,29098.375,10,0.000,0.000,0.000,0
0,29098.474,10,0.000,0.000,0.000,0
0,29098.575,10,0.000,0.000,0.000,0
0,29098.674,10,0.000,0.000,0.000,0
0,29098.775,10,0.000,0.000,0.000,0
0,29098.906,10,0.000,0.000,0.000,0
0,29099.006,10,0.000,0.000,0.000,0
0,29099.306,10,0.000,0.000,0.000,0
0,29099.371,10,0.000,0.000,0.000,0
0,29099.471,10,0.000,0.000,0.000,0
0,29099.538,10,0.000,0.000,0.000,0
0,29099.606,10,0.000,0.000,0.000,0
0,29100.870,10,0.000,0.000,0.000,0
0,29100.935,10,0.000,0.000,0.000,0
0,29101.002,10,0.000,0.000,0.000,0
0,29101.102,10,0.000,0.000,0.000,0
0,29101.167,10,0.000,0.000,0.000,0
0,29101.267,10,0.000,0.000,0.000,0
0,29101.367,10,0.000,0.000,0.000,0
0,29101.467,10,0.000,0.000,0.000,0
0,29102.267,10,0.000,0.000,0.000,0
0,29102.331,10,0.000,0.000,0.000,0
0,29102.431,10,0.000,0.000,0.000,0
0,29102.499,10,0.000,0.000,0.000,0
0,29102.567,10,0.000,0.000,0.000,0
0,29102.667,10,0.000,0.000,0.000,0
0,29102.731,10,0.000,0.000,0.000,0
0,29102.831,10,0.000,0.000,0.000,0
0,29102.899,10,0.000,0.000,0.000,0
0,29102.963,10,0.000,0.000,0.000,0
0,29103.063,10,0.000,0.000,0.000,0
0,29103.131,10,0.000,0.000,0.000,0
0,29103.199,10,0.000,0.000,0.000,0
0,29103.299,10,0.000,0.000,0.000,0
0,29103.395,10,0.000,0.000,0.000,0
0,29103.463,10,0.000,0.000,0.000,0
0,29103.531,10,0.000,0.000,0.000,0
0,29103.631,10,0.000,0.000,0.000,0
0,29103.695,10,0.000,0.000,0.000,0
0,29103.795,10,0.000,0.000,0.000,0
0,29104.127,10,0.000,0.000,0.000,0
0,29104.227,10,0.000,0.000,0.000,0
0,29104.327,10,0.000,0.000,0.000,0
0,29104.427,10,0.000,0.000,0.000,0
0,29104.527,10,0.000,0.000,0.000,0
0,29108.683,12,0.000,0.000,0.000,0
0,29108.751,12,0.000,0.000,0.000,0
0,29108.851,12,0.000,0.000,0.000,0
0,29108.919,12,0.000,0.000,0.000,0
0,29109.151,12,0.000,0.000,0.000,0
0,29109.215,12,0.000,0.000,0.000,0
0,29109.315,12,0.000,0.000,0.000,0
0,29109.383,12,0.000,0.000,0.000,0
0,29110.015,12,0.000,0.000,0.000,0
0,29110.083,12,0.000,0.000,0.000,0
0,29110.179,12,0.000,0.000,0.000,0
0,29110.247,12,0.000,0.000,0.000,0
0,29110.347,12,0.000,0.000,0.000,0
0,29110.447,12,0.000,0.000,0.000,0
0,29110.547,12,0.000,0.000,0.000,0
0,29110.647,12,0.000,0.000,0.000,0
0,29110.779,12,0.000,0.000,0.000,0
0,29110.879,12,0.000,0.000,0.000,0
0,29110.979,12,0.000,0.000,0.000,0
0,29111.079,12,0.000,0.000,0.000,0
0,29111.179,12,0.000,0.000,0.000,0
0,29111.279,12,0.000,0.000,0.000,0
0,29111.611,12,0.000,0.000,0.000,0
0,29111.711,12,0.000,0.000,0.000,0
0,29111.779,12,0.000,0.000,0.000,0
0,29111.875,12,0.000,0.000,0.000,0
0,29111.943,12,0.000,0.000,0.000,0
0,29112.043,12,0.000,0.000,0.000,0
0,29112.111,12,0.000,0.000,0.000,0
0,29112.211,12,0.000,0.000,0.000,0
0,29112.311,12,0.000,0.000,0.000,0
0,29112.375,12,0.000,0.000,0.000,0
0,29112.507,12,0.000,0.000,0.000,0
0,29112.643,12,0.000,0.000,0.000,0
0,29112.775,12,0.000,0.000,0.000,0
0,29112.875,12,0.000,0.000,0.000,0
0,29113.007,12,0.000,0.000,0.000,0
0,29113.139,12,0.000,0.000,0.000,0
0,29113.239,12,0.000,0.000,0.000,0
0,29113.339,12,0.000,0.000,0.000,0
0,29113.439,12,0.000,0.000,0.000,0
0,29113.539,12,0.000,0.000,0.000,0
0,29113.639,12,0.000,0.000,0.000,0
0,29113.739,12,0.000,0.000,0.000,0
0,29113.839,12,0.000,0.000,0.000,0
0,29113.939,12,0.000,0.000,0.000,0
0,29114.071,12,0.000,0.000,0.000,0
0,29114.171,12,0.000,0.000,0.000,0
0,29114.271,12,0.000,0.000,0.000,0
0,29114.339,12,0.000,0.000,0.000,0
0,29114.403,12,0.000,0.000,0.000,0
0,29114.503,12,0.000,0.000,0.000,0
0,29114.571,12,0.000,0.000,0.000,0
0,29114.639,12,0.000,0.000,0.000,0
0,29114.903,12,0.000,0.000,0.000,0
0,29114.971,12,0.000,0.000,0.000,0
0,29115.071,12,0.000,0.000,0.000,0
0,29115.135,12,0.000,0.000,0.000,0
0,29115.403,12,0.000,0.000,0.000,0
0,29115.467,12,0.000,0.000,0.000,0
0,29115.567,12,0.000,0.000,0.000,0
0,29115.635,12,0.000,0.000,0.000,0
0,29115.735,12,0.000,0.000,0.000,0
0,29115.835,12,0.000,0.000,0.000,0
0,29115.899,12,0.000,0.000,0.000,0
0,29115.967,12,0.000,0.000,0.000,0
0,29116.067,12,0.000,0.000,0.000,0
0,29116.135,12,0.000,0.000,0.000,0
0,29116.235,12,0.000,0.000,0.000,0
0,29116.367,12,0.000,0.000,0.000,0
0,29116.467,12,0.000,0.000,0.000,0
0,29116.567,12,0.000,0.000,0.000,0
0,29116.699,12,0.000,0.000,0.000,0
0,29116.799,12,0.000,0.000,0.000,0
0,29116.899,12,0.000,0.000,0.000,0
0,29117.031,12,0.000,0.000,0.000,0
0,29117.131,12,0.000,0.000,0.000,0
0,29117.231,12,0.000,0.000,0.000,0
0,29117.663,12,0.000,0.000,0.000,0
0,29117.731,12,0.000,0.000,0.000,0
0,29117.831,12,0.000,0.000,0.000,0
0,29117.895,12,0.000,0.000,0.000,0
0,29117.995,12,0.000,0.000,0.000,0
0,29118.063,12,0.000,0.000,0.000,0
0,29118.163,12,0.000,0.000,0.000,0
0,29118.263,12,0.000,0.000,0.000,0
0,29118.327,12,0.000,0.000,0.000,0
0,29118.427,12,0.000,0.000,0.000,0
0,29118.495,12,0.000,0.000,0.000,0
0,29118.595,12,0.000,0.000,0.000,0
0,29118.659,12,0.000,0.000,0.000,0
0,29118.759,12,0.000,0.000,0.000,0
0,29118.827,12,0.000,0.000,0.000,0
0,29118.927,12,0.000,0.000,0.000,0
0,29118.995,12,0.000,0.000,0.000,0
0,29119.095,12,0.000,0.000,0.000,0
0,29119.159,12,0.000,0.000,0.000,0
0,29119.259,12,0.000,0.000,0.000,0
0,29119.359,12,0.000,0.000,0.000,0
0,29119.491,12,0.000,0.000,0.000,0
0,29119.591,12,0.000,0.000,0.000,0
0,29119.727,12,0.000,0.000,0.000,0
0,29119.823,12,0.000,0.000,0.000,0
0,29119.923,12,0.000,0.000,0.000,0
0,29120.059,12,0.000,0.000,0.000,0
0,29120.159,12,0.000,0.000,0.000,0
0,29120.259,12,0.000,0.000,0.000,0
0,29120.355,12,0.000,0.000,0.000,0
0,29120.455,12,0.000,0.000,0.000,0
0,29120.523,12,0.000,0.000,0.000,0
0,29120.623,12,0.000,0.000,0.000,0
0,29120.723,12,0.000,0.000,0.000,0
0,29120.791,12,0.000,0.000,0.000,0
0,29120.887,12,0.000,0.000,0.000,0
0,29120.955,12,0.000,0.000,0.000,0
0,29121.055,12,0.000,0.000,0.000,0
0,29121.155,12,0.000,0.000,0.000,0
0,29121.223,12,0.000,0.000,0.000,0
0,29121.323,12,0.000,0.000,0.000,0
0,29121.387,12,0.000,0.000,0.000,0
0,29121.487,12,0.000,0.000,0.000,0
0,29121.555,12,0.000,0.000,0.000,0
0,29121.655,12,0.000,0.000,0.000,0
0,29121.755,12,0.000,0.000,0.000,0
0,29121.819,12,0.000,0.000,0.000,0
0,29121.919,12,0.000,0.000,0.000,0
0,29121.987,12,0.000,0.000,0.000,0
0,29122.087,12,0.000,0.000,0.000,0
0,29122.151,12,0.000,0.000,0.000,0
0,29122.219,12,0.000,0.000,0.000,0
0,29122.351,12,0.000,0.000,0.000,0
0,29122.451,12,0.000,0.000,0.000,0
0,29122.551,12,0.000,0.000,0.000,0
0,29122.651,12,0.000,0.000,0.000,0
0,29122.751,12,0.000,0.000,0.000,0
0,29122.883,12,0.000,0.000,0.000,0
0,29122.983,12,0.000,0.000,0.000,0
0,29123.083,12,0.000,0.000,0.000,0
0,29123.183,12,0.000,0.000,0.000,0
0,29123.283,12,0.000,0.000,0.000,0
0,29123.351,12,0.000,0.000,0.000,0
0,29123.451,12,0.000,0.000,0.000,0
0,29123.515,12,0.000,0.000,0.000,0
0,29123.615,12,0.000,0.000,0.000,0
0,29123.683,12,0.000,0.000,0.000,0
0,29123.783,12,0.000,0.000,0.000,0
0,29123.847,12,0.000,0.000,0.000,0
0,29123.947,12,0.000,0.000,0.000,0
0,29124.015,12,0.000,0.000,0.000,0
0,29124.083,12,0.000,0.000,0.000,0
0,29124.183,12,0.000,0.000,0.000,0
0,29124.247,12,0.000,0.000,0.000,0
0,29124.347,12,0.000,0.000,0.000,0
0,29124.415,12,0.000,0.000,0.000,0
0,29124.515,12,0.000,0.000,0.000,0
0,29124.615,12,0.000,0.000,0.000,0
0,29126.275,12,0.000,0.000,0.000,0
0,29126.343,12,0.000,0.000,0.000,0
0,29126.443,12,0.000,0.000,0.000,0
0,29126.511,12,0.000,0.000,0.000,0
0,29126.575,12,0.000,0.000,0.000,0
0,29126.843,12,0.000,0.000,0.000,0
0,29126.907,12,0.000,0.000,0.000,0
0,29126.975,12,0.000,0.000,0.000,0
0,29127.075,12,0.000,0.000,0.000,0
0,29127.139,12,0.000,0.000,0.000,0
0,29127.475,12,0.000,0.000,0.000,0
0,29127.539,12,0.000,0.000,0.000,0
0,29127.639,12,0.000,0.000,0.000,0
0,29127.707,12,0.000,0.000,0.000,0
0,29129.367,16,0.000,0.000,0.000,0
0,29129.435,16,0.000,0.000,0.000,0
0,29129.567,16,0.000,0.000,0.000,0
0,29129.635,16,0.000,0.000,0.000,0
0,29129.703,16,0.000,0.000,0.000,0
0,29129.803,16,0.000,0.000,0.000,0
0,29129.867,16,0.000,0.000,0.000,0
0,29129.967,16,0.000,0.000,0.000,0
0,29130.035,16,0.000,0.000,0.000,0
0,29130.099,16,0.000,0.000,0.000,0
0,29130.199,16,0.000,0.000,0.000,0
0,29130.267,16,0.000,0.000,0.000,0
0,29130.367,16,0.000,0.000,0.000,0
0,29130.435,16,0.000,0.000,0.000,0
0,29130.499,16,0.000,0.000,0.000,0
0,29130.599,16,0.000,0.000,0.000,0
0,29130.667,16,0.000,0.000,0.000,0
0,29130.767,16,0.000,0.000,0.000,0
0,29130.831,16,0.000,0.000,0.000,0
0,29130.899,16,0.000,0.000,0.000,0
0,29130.999,16,0.000,0.000,0.000,0
0,29131.063,16,0.000,0.000,0.000,0
0,29131.163,18,0.000,0.000,0.000,0
0,29131.231,18,0.000,0.000,0.000,0
0,29131.331,18,0.000,0.000,0.000,0
0,29131.331,19,0.000,0.000,0.000,0
0,29131.431,18,0.000,0.000,0.000,0
0,29131.431,19,0.000,0.000,0.000,0
0,29131.431,22,0.000,0.000,0.000,0
0,29131.531,18,0.000,0.000,0.000,0
0,29131.531,19,0.000,0.000,0.000,0
0,29131.531,22,0.000,0.000,0.000,0
0,29131.631,18,0.000,0.000,0.000,0
0,29131.631,19,0.000,0.000,0.000,0
0,29131.631,22,0.000,0.000,0.000,0
0,29131.731,18,0.000,0.000,0.000,0
0,29131.731,19,0.000,0.000,0.000,0
0,29131.731,22,0.000,0.000,0.000,0
0,29131.831,18,0.000,0.000,0.000,0
0,29131.831,19,0.000,0.000,0.000,0
0,29131.831,22,0.000,0.000,0.000,0
0,29131.931,19,0.000,0.000,0.000,0
0,29131.931,22,0.000,0.000,0.000,0
0,29132.031,19,0.000,0.000,0.000,0
0,29132.163,19,0.000,0.000,0.000,0
0,29132.263,19,0.000,0.000,0.000,0
0,29132.327,19,0.000,0.000,0.000,0
0,29132.427,19,0.000,0.000,0.000,0
0,29132.495,19,0.000,0.000,0.000,0
0,29132.563,19,0.000,0.000,0.000,0
0,29132.663,19,0.000,0.000,0.000,0
0,29132.727,19,0.000,0.000,0.000,0
0,29132.827,19,0.000,0.000,0.000,0
0,29132.895,19,0.000,0.000,0.000,0
0,29132.959,19,0.000,0.000,0.000,0
0,29132.959,16,0.000,0.000,0.000,0
0,29133.059,19,0.000,0.000,0.000,0
0,29133.059,16,0.000,0.000,0.000,0
0,29133.127,16,0.000,0.000,0.000,0
0,29134.023,26,0.000,0.000,0.000,0
0,29134.091,26,0.000,0.000,0.000,0
0,29134.191,26,0.000,0.000,0.000,0
0,29134.291,26,0.000,0.000,0.000,0
0,29134.923,28,0.000,0.000,0.000,0
0,29135.023,28,0.000,0.000,0.000,0
0,29135.123,28,0.000,0.000,0.000,0
0,29135.223,28,0.000,0.000,0.000,0
0,29135.323,28,0.000,0.000,0.000,0
0,29135.387,28,0.000,0.000,0.000,0
0,29135.487,28,0.000,0.000,0.000,0
0,29135.555,28,0.000,0.000,0.000,0
0,29135.655,28,0.000,0.000,0.000,0
0,29135.719,28,0.000,0.000,0.000,0
0,29135.819,28,0.000,0.000,0.000,0
0,29135.887,28,0.000,0.000,0.000,0
0,29135.955,28,0.000,0.000,0.000,0
0,29136.055,28,0.000,0.000,0.000,0
0,29136.119,28,0.000,0.000,0.000,0
0,29136.219,28,0.000,0.000,0.000,0
0,29136.287,28,0.000,0.000,0.000,0
0,29136.387,28,0.000,0.000,0.000,0
0,29136.487,28,0.000,0.000,0.000,0
0,29136.551,28,0.000,0.000,0.000,0
0,29136.651,28,0.000,0.000,0.000,0
0,29136.719,28,0.000,0.000,0.000,0
0,29136.783,28,0.000,0.000,0.000,0
0,29136.883,28,0.000,0.000,0.000,0
0,29136.951,28,0.000,0.000,0.000,0
0,29137.019,28,0.000,0.000,0.000,0
0,29137.119,28,0.000,0.000,0.000,0
0,29137.183,28,0.000,0.000,0.000,0
0,29137.283,28,0.000,0.000,0.000,0
0,29137.383,28,0.000,0.000,0.000,0
0,29137.515,28,0.000,0.000,0.000,0
0,29139.079,32,0.000,0.000,0.000,0
0,29139.579,34,0.000,0.000,0.000,0
0,29139.579,32,0.000,0.000,0.000,0
0,29139.679,34,0.000,0.000,0.000,0
0,29139.679,32,0.000,0.000,0.000,0
0,29139.743,34,0.000,0.000,0.000,0
0,29139.743,32,0.000,0.000,0.000,0
0,29139.811,34,0.000,0.000,0.000,0
0,29139.911,34,0.000,0.000,0.000,0
0,29139.911,32,0.000,0.000,0.000,0
0,29139.979,34,0.000,0.000,0.000,0
0,29139.979,32,0.000,0.000,0.000,0
0,29140.079,34,0.000,0.000,0.000,0
0,29140.143,34,0.000,0.000,0.000,0
0,29140.243,34,0.000,0.000,0.000,0
0,29140.343,34,0.000,0.000,0.000,0
0,29140.443,37,0.000,0.000,0.000,0
0,29140.543,37,0.000,0.000,0.000,0
0,29140.643,37,0.000,0.000,0.000,0
0,29140.775,37,0.000,0.000,0.000,0
0,29140.875,37,0.000,0.000,0.000,0
0,29140.975,37,0.000,0.000,0.000,0
0,29141.075,37,0.000,0.000,0.000,0
0,29141.175,37,0.000,0.000,0.000,0
0,29141.275,37,0.000,0.000,0.000,0
0,29141.375,37,0.000,0.000,0.000,0
0,29141.439,37,0.000,0.000,0.000,0
0,29141.507,37,0.000,0.000,0.000,0
0,29141.607,37,0.000,0.000,0.000,0
0,29141.707,37,0.000,0.000,0.000,0
0,29141.775,37,0.000,0.000,0.000,0
0,29141.871,37,0.000,0.000,0.000,0
0,29141.971,37,0.000,0.000,0.000,0
0,29142.039,37,0.000,0.000,0.000,0
0,29142.139,37,0.000,0.000,0.000,0
0,29142.139,38,0.000,0.000,0.000,0
0,29142.207,37,0.000,0.000,0.000,0
0,29142.207,38,0.000,0.000,0.000,0
0,29142.307,37,0.000,0.000,0.000,0
0,29142.307,38,0.000,0.000,0.000,0
0,29142.371,37,0.000,0.000,0.000,0
0,29142.371,38,0.000,0.000,0.000,0
0,29142.471,37,0.000,0.000,0.000,0
0,29142.471,38,0.000,0.000,0.000,0
0,29142.539,37,0.000,0.000,0.000,0
0,29142.539,38,0.000,0.000,0.000,0
0,29142.639,37,0.000,0.000,0.000,0
0,29142.639,38,0.000,0.000,0.000,0
0,29142.703,37,0.000,0.000,0.000,0
0,29142.703,38,0.000,0.000,0.000,0
0,29142.803,37,0.000,0.000,0.000,0
0,29142.803,38,0.000,0.000,0.000,0
0,29142.871,37,0.000,0.000,0.000,0
0,29142.871,38,0.000,0.000,0.000,0
0,29142.971,37,0.000,0.000,0.000,0
0,29142.971,38,0.000,0.000,0.000,0
0,29143.035,37,0.000,0.000,0.000,0
0,29143.035,38,0.000,0.000,0.000,0
0,29143.135,37,0.000,0.000,0.000,0
0,29143.135,38,0.000,0.000,0.000,0
0,29143.203,37,0.000,0.000,0.000,0
0,29143.203,38,0.000,0.000,0.000,0
0,29143.303,37,0.000,0.000,0.000,0
0,29143.303,38,0.000,0.000,0.000,0
0,29143.403,37,0.000,0.000,0.000,0
0,29143.403,38,0.000,0.000,0.000,0
0,29143.503,37,0.000,0.000,0.000,0
0,29143.503,38,0.000,0.000,0.000,0
0,29143.635,37,0.000,0.000,0.000,0
0,29143.635,38,0.000,0.000,0.000,0
0,29143.735,37,0.000,0.000,0.000,0
0,29143.735,38,0.000,0.000,0.000,0
0,29143.835,37,0.000,0.000,0.000,0
0,29143.835,38,0.000,0.000,0.000,0
0,29143.935,37,0.000,0.000,0.000,0
0,29143.935,38,0.000,0.000,0.000,0
0,29144.067,37,0.000,0.000,0.000,0
0,29144.067,38,0.000,0.000,0.000,0
0,29144.167,37,0.000,0.000,0.000,0
0,29144.167,38,0.000,0.000,0.000,0
0,29144.267,37,0.000,0.000,0.000,0
0,29144.267,38,0.000,0.000,0.000,0
0,29144.335,37,0.000,0.000,0.000,0
0,29144.335,38,0.000,0.000,0.000,0
0,29144.435,37,0.000,0.000,0.000,0
0,29144.435,38,0.000,0.000,0.000,0
0,29144.499,37,0.000,0.000,0.000,0
0,29144.499,38,0.000,0.000,0.000,0
0,29144.599,37,0.000,0.000,0.000,0
0,29144.599,38,0.000,0.000,0.000,0
0,29144.667,37,0.000,0.000,0.000,0
0,29144.667,38,0.000,0.000,0.000,0
0,29144.767,37,0.000,0.000,0.000,0
0,29144.767,38,0.000,0.000,0.000,0
0,29144.831,37,0.000,0.000,0.000,0
0,29144.831,38,0.000,0.000,0.000,0
0,29144.931,37,0.000,0.000,0.000,0
0,29144.931,38,0.000,0.000,0.000,0
0,29145.031,37,0.000,0.000,0.000,0
0,29145.031,38,0.000,0.000,0.000,0
0,29145.099,37,0.000,0.000,0.000,0
0,29145.099,38,0.000,0.000,0.000,0
0,29145.199,37,0.000,0.000,0.000,0
0,29145.199,38,0.000,0.000,0.000,0
0,29145.299,37,0.000,0.000,0.000,0
0,29145.299,38,0.000,0.000,0.000,0
0,29145.363,37,0.000,0.000,0.000,0
0,29145.363,38,0.000,0.000,0.000,0
0,29145.463,37,0.000,0.000,0.000,0
0,29145.463,38,0.000,0.000,0.000,0
0,29145.531,37,0.000,0.000,0.000,0
0,29145.531,38,0.000,0.000,0.000,0
0,29145.631,37,0.000,0.000,0.000,0
0,29145.631,38,0.000,0.000,0.000,0
0,29145.699,37,0.000,0.000,0.000,0
0,29145.699,38,0.000,0.000,0.000,0
0,29145.795,37,0.000,0.000,0.000,0
0,29145.795,38,0.000,0.000,0.000,0
0,29145.863,37,0.000,0.000,0.000,0
0,29145.863,38,0.000,0.000,0.000,0
0,29145.963,37,0.000,0.000,0.000,0
0,29145.963,38,0.000,0.000,0.000,0
0,29146.031,37,0.000,0.000,0.000,0
0,29146.031,38,0.000,0.000,0.000,0
0,29146.131,37,0.000,0.000,0.000,0
0,29146.131,38,0.000,0.000,0.000,0
0,29146.195,37,0.000,0.000,0.000,0
0,29146.195,38,0.000,0.000,0.000,0
0,29146.331,37,0.000,0.000,0.000,0
0,29146.527,37,0.000,0.000,0.000,0
0,29146.695,37,0.000,0.000,0.000,0
0,29146.895,37,0.000,0.000,0.000,0
0,29147.095,37,0.000,0.000,0.000,0
0,29147.195,37,0.000,0.000,0.000,0
0,29147.295,37,0.000,0.000,0.000,0
0,29147.395,37,0.000,0.000,0.000,0
0,29147.459,37,0.000,0.000,0.000,0
0,29147.559,37,0.000,0.000,0.000,0
0,29147.627,37,0.000,0.000,0.000,0
0,29147.727,37,0.000,0.000,0.000,0
0,29147.827,37,0.000,0.000,0.000,0
0,29147.959,37,0.000,0.000,0.000,0
0,29148.091,37,0.000,0.000,0.000,0
0,29148.223,37,0.000,0.000,0.000,0
0,29148.291,37,0.000,0.000,0.000,0
0,29148.391,37,0.000,0.000,0.000,0
0,29148.459,37,0.000,0.000,0.000,0
0,29148.559,37,0.000,0.000,0.000,0
0,29148.655,37,0.000,0.000,0.000,0
0,29148.755,37,0.000,0.000,0.000,0
0,29148.855,37,0.000,0.000,0.000,0
0,29148.991,37,0.000,0.000,0.000,0
0,29149.123,37,0.000,0.000,0.000,0
0,29149.187,37,0.000,0.000,0.000,0
0,29149.323,37,0.000,0.000,0.000,0
0,29149.455,37,0.000,0.000,0.000,0
0,29149.587,37,0.000,0.000,0.000,0
0,29149.723,37,0.000,0.000,0.000,0
0,29149.855,37,0.000,0.000,0.000,0
0,29149.955,37,0.000,0.000,0.000,0
0,29150.087,37,0.000,0.000,0.000,0
0,29150.219,37,0.000,0.000,0.000,0
0,29150.287,37,0.000,0.000,0.000,0
0,29150.387,37,0.000,0.000,0.000,0
0,29150.451,37,0.000,0.000,0.000,0
0,29150.551,37,0.000,0.000,0.000,0
0,29150.619,37,0.000,0.000,0.000,0
0,29150.719,37,0.000,0.000,0.000,0
0,29150.787,37,0.000,0.000,0.000,0
0,29150.883,37,0.000,0.000,0.000,0
0,29150.951,37,0.000,0.000,0.000,0
0,29151.051,37,0.000,0.000,0.000,0
0,29151.151,37,0.000,0.000,0.000,0
0,29151.219,37,0.000,0.000,0.000,0
0,29151.219,42,0.000,0.000,0.000,0
0,29151.319,37,0.000,0.000,0.000,0
0,29151.319,42,0.000,0.000,0.000,0
0,29151.383,37,0.000,0.000,0.000,0
0,29151.383,42,0.000,0.000,0.000,0
0,29151.483,37,0.000,0.000,0.000,0
0,29151.483,42,0.000,0.000,0.000,0
0,29151.551,37,0.000,0.000,0.000,0
0,29151.551,42,0.000,0.000,0.000,0
0,29151.651,37,0.000,0.000,0.000,0
0,29151.651,42,0.000,0.000,0.000,0
0,29151.751,37,0.000,0.000,0.000,0
0,29151.751,42,0.000,0.000,0.000,0
0,29151.815,37,0.000,0.000,0.000,0
0,29151.815,42,0.000,0.000,0.000,0
0,29151.915,37,0.000,0.000,0.000,0
0,29151.915,42,0.000,0.000,0.000,0
0,29151.983,37,0.000,0.000,0.000,0
0,29151.983,42,0.000,0.000,0.000,0
0,29152.083,37,0.000,0.000,0.000,0
0,29152.083,42,0.000,0.000,0.000,0
0,29152.147,37,0.000,0.000,0.000,0
0,29152.147,42,0.000,0.000,0.000,0
0,29152.247,37,0.000,0.000,0.000,0
0,29152.247,42,0.000,0.000,0.000,0
0,29152.347,37,0.000,0.000,0.000,0
0,29152.347,42,0.000,0.000,0.000,0
0,29152.483,37,0.000,0.000,0.000,0
0,29152.483,42,0.000,0.000,0.000,0
0,29152.579,37,0.000,0.000,0.000,0
0,29152.579,42,0.000,0.000,0.000,0
0,29152.679,37,0.000,0.000,0.000,0
0,29152.679,42,0.000,0.000,0.000,0
0,29152.815,37,0.000,0.000,0.000,0
0,29152.815,42,0.000,0.000,0.000,0
0,29152.915,37,0.000,0.000,0.000,0
0,29152.915,42,0.000,0.000,0.000,0
0,29153.047,37,0.000,0.000,0.000,0
0,29153.047,42,0.000,0.000,0.000,0
0,29153.147,42,0.000,0.000,0.000,0
0,29153.247,42,0.000,0.000,0.000,0
0,29153.247,37,0.000,0.000,0.000,0
0,29153.311,42,0.000,0.000,0.000,0
0,29153.311,37,0.000,0.000,0.000,0
0,29153.411,42,0.000,0.000,0.000,0
0,29153.411,37,0.000,0.000,0.000,0
0,29153.479,42,0.000,0.000,0.000,0
0,29153.479,37,0.000,0.000,0.000,0
0,29153.547,37,0.000,0.000,0.000,0
0,29153.647,37,0.000,0.000,0.000,0
0,29153.711,37,0.000,0.000,0.000,0
0,29153.779,37,0.000,0.000,0.000,0
0,29153.779,42,0.000,0.000,0.000,0
0,29153.879,37,0.000,0.000,0.000,0
0,29153.879,42,0.000,0.000,0.000,0
0,29153.943,37,0.000,0.000,0.000,0
0,29153.943,42,0.000,0.000,0.000,0
0,29154.011,37,0.000,0.000,0.000,0
0,29154.011,42,0.000,0.000,0.000,0
0,29154.111,37,0.000,0.000,0.000,0
0,29154.111,42,0.000,0.000,0.000,0
0,29154.179,37,0.000,0.000,0.000,0
0,29154.179,42,0.000,0.000,0.000,0
0,29154.243,37,0.000,0.000,0.000,0
0,29154.243,42,0.000,0.000,0.000,0
0,29154.343,37,0.000,0.000,0.000,0
0,29154.343,42,0.000,0.000,0.000,0
0,29154.411,37,0.000,0.000,0.000,0
0,29154.411,42,0.000,0.000,0.000,0
0,29154.511,37,0.000,0.000,0.000,0
0,29154.511,42,0.000,0.000,0.000,0
